# ptxas pseudo-instruction macro-builtin catalog (CUDA 13.0.88)
# Registrar: sub_5D4190. 588 entries = 115 NAMED (human-named pseudo-ops, dict a1+808)
#   + 473 NUMERIC (key = adler32(__cuda_* macro name), dict a1+816).
# expansion_summary recovered from the decoded PTX macro pool
#   (decoded/ptxas-ptx-macro-pool/ptxas_ptx_macro_pool.decoded.bin): each numeric
#   template uses registers prefixed __ptxMacroFuncsFermi_<name>_ with a __skip_<name>: end label;
#   named templates are anchored by a $..._cuda_<op>_DONE label. arch=(code) for NAMED ops
#   whose entry-point lowering lives in the handler fn (expansion still pool-templated by op name).
# columns: kind  key(dec)  hex  handler_fn  cuda_name  family  arch  expansion_summary
kind	key	hex	handler_fn	cuda_name	family	arch	expansion_summary
NUM	3133936138	0xBACC120A	sub_551540	__cuda_sm7x_wmma_m32n8k16_store_d_row_f32_shared	wmma-fp16	sm7x	store_d: laneid->elem gather, st.shared.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3745714894	0xDF4312CE	sub_4FB2C0	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_row_s32	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.generic.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	1127945420	0x433B14CC	sub_50A440	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_row_s32_desc	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.desc.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	1847793054	0x6E23159E	sub_4FCC90	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_row_s32_global	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.global.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	3759937436	0xE01C179C	sub_509400	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_row_s32_global_desc	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.global.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	1850676644	0x6E4F15A4	sub_4FD040	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_row_s32_shared	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.shared.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	2345603302	0x8BCF10E6	sub_4FD3F0	__cuda_sm7x_bit_wmma_m8n8k128_store_d_row_s32	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.generic.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	3861910244	0xE63012E4	sub_508FF0	__cuda_sm7x_bit_wmma_m8n8k128_store_d_row_s32_desc	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.desc.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	223810486	0x0D5713B6	sub_4FD7A0	__cuda_sm7x_bit_wmma_m8n8k128_store_d_row_s32_global	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.global.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	1976047028	0x75C815B4	sub_5087D0	__cuda_sm7x_bit_wmma_m8n8k128_store_d_row_s32_global_desc	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.global.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	226694076	0x0D8313BC	sub_4FDB50	__cuda_sm7x_bit_wmma_m8n8k128_store_d_row_s32_shared	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.shared.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	3735229108	0xDEA312B4	sub_4FDF00	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_col_s32	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.generic.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	1108939954	0x421914B2	sub_508BE0	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_col_s32_desc	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.desc.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	1825379716	0x6CCD1584	sub_4FE2B0	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_col_s32_global	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.global.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	3729004418	0xDE441782	sub_50A030	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_col_s32_global_desc	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.global.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	1828263306	0x6CF9158A	sub_4FE660	__cuda_sm7x_sub_byte_wmma_m8n8k32_store_d_col_s32_shared	wmma-subbyte	sm7x	store_d: laneid->elem gather, st.shared.b32 series (4-bit packed); store_d/load call *_update_ptr for base
NUM	2335117516	0x8B2F10CC	sub_4FEA10	__cuda_sm7x_bit_wmma_m8n8k128_store_d_col_s32	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.generic.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	3842904778	0xE50E12CA	sub_509C20	__cuda_sm7x_bit_wmma_m8n8k128_store_d_col_s32_desc	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.desc.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	201397148	0x0C01139C	sub_4FEDC0	__cuda_sm7x_bit_wmma_m8n8k128_store_d_col_s32_global	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.global.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	1945114010	0x73F0159A	sub_509810	__cuda_sm7x_bit_wmma_m8n8k128_store_d_col_s32_global_desc	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.global.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	204280738	0x0C2D13A2	sub_4FF170	__cuda_sm7x_bit_wmma_m8n8k128_store_d_col_s32_shared	wmma-bit1b	sm7x	store_d: laneid->elem gather, st.shared.b32 series (1-bit packed); store_d/load call *_update_ptr for base
NUM	1348996939	0x50680F4B	sub_547C30	__cuda_sm7x_wmma_m16n16k16_store_d_col_f32	wmma-fp16	sm7x	store_d: laneid->elem gather, st.generic.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	2730627401	0xA2C21149	sub_564FC0	__cuda_sm7x_wmma_m16n16k16_store_d_col_f32_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.desc.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3332641307	0xC6A4121B	sub_548230	__cuda_sm7x_wmma_m16n16k16_store_d_col_f32_global	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	656217113	0x271D1419	sub_565620	__cuda_sm7x_wmma_m16n16k16_store_d_col_f32_global_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3335524897	0xC6D01221	sub_548830	__cuda_sm7x_wmma_m16n16k16_store_d_col_f32_shared	wmma-fp16	sm7x	store_d: laneid->elem gather, st.shared.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	1147473690	0x44650F1A	sub_548E30	__cuda_sm7x_wmma_m32n8k16_store_d_col_f32	wmma-fp16	sm7x	store_d: laneid->elem gather, st.generic.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	2513047832	0x95CA1118	sub_561CC0	__cuda_sm7x_wmma_m32n8k16_store_d_col_f32_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.desc.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3108639210	0xB94A11EA	sub_547030	__cuda_sm7x_wmma_m32n8k16_store_d_col_f32_global	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	416158696	0x18CE13E8	sub_562320	__cuda_sm7x_wmma_m32n8k16_store_d_col_f32_global_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3111522800	0xB97611F0	sub_547630	__cuda_sm7x_wmma_m32n8k16_store_d_col_f32_shared	wmma-fp16	sm7x	store_d: laneid->elem gather, st.shared.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	1359482727	0x51080F67	sub_516760	__cuda_sm7x_wmma_m16n16k16_store_d_row_f16	wmma-fp16	sm7x	store_d: laneid->elem gather, st.generic.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	2750288229	0xA3EE1165	sub_524AD0	__cuda_sm7x_wmma_m16n16k16_store_d_row_f16_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.desc.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3358855741	0xC834123D	sub_516BE0	__cuda_sm7x_wmma_m16n16k16_store_d_row_f16_shared	wmma-fp16	sm7x	store_d: laneid->elem gather, st.shared.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3355972151	0xC8081237	sub_517060	__cuda_sm7x_wmma_m16n16k16_store_d_row_f16_global	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	688722997	0x290D1435	sub_523270	__cuda_sm7x_wmma_m16n16k16_store_d_row_f16_global_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	1348996941	0x50680F4D	sub_5174E0	__cuda_sm7x_wmma_m16n16k16_store_d_col_f16	wmma-fp16	sm7x	store_d: laneid->elem gather, st.generic.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	2731282763	0xA2CC114B	sub_523750	__cuda_sm7x_wmma_m16n16k16_store_d_col_f16_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.desc.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3333558813	0xC6B2121D	sub_517960	__cuda_sm7x_wmma_m16n16k16_store_d_col_f16_global	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	657789979	0x2735141B	sub_523C30	__cuda_sm7x_wmma_m16n16k16_store_d_col_f16_global_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3336442403	0xC6DE1223	sub_517DE0	__cuda_sm7x_wmma_m16n16k16_store_d_col_f16_shared	wmma-fp16	sm7x	store_d: laneid->elem gather, st.shared.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	1157959478	0x45050F36	sub_519910	__cuda_sm7x_wmma_m32n8k16_store_d_row_f16	wmma-fp16	sm7x	store_d: laneid->elem gather, st.generic.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	2532708660	0x96F61134	sub_526880	__cuda_sm7x_wmma_m32n8k16_store_d_row_f16_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.desc.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3131970054	0xBAAE1206	sub_519DA0	__cuda_sm7x_wmma_m32n8k16_store_d_row_f16_global	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	448664580	0x1ABE1404	sub_526D70	__cuda_sm7x_wmma_m32n8k16_store_d_row_f16_global_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3134853644	0xBADA120C	sub_519480	__cuda_sm7x_wmma_m32n8k16_store_d_row_f16_shared	wmma-fp16	sm7x	store_d: laneid->elem gather, st.shared.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	1147473692	0x44650F1C	sub_518260	__cuda_sm7x_wmma_m32n8k16_store_d_col_f16	wmma-fp16	sm7x	store_d: laneid->elem gather, st.generic.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	2513703194	0x95D4111A	sub_524110	__cuda_sm7x_wmma_m32n8k16_store_d_col_f16_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.desc.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3109556716	0xB95811EC	sub_5186E0	__cuda_sm7x_wmma_m32n8k16_store_d_col_f16_global	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	417731562	0x18E613EA	sub_5245F0	__cuda_sm7x_wmma_m32n8k16_store_d_col_f16_global_desc	wmma-fp16	sm7x	store_d: laneid->elem gather, st.global.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	3112440306	0xB98411F2	sub_518B60	__cuda_sm7x_wmma_m32n8k16_store_d_col_f16_shared	wmma-fp16	sm7x	store_d: laneid->elem gather, st.shared.b32 series (fp16(b32=2xf16)); store_d/load call *_update_ptr for base
NUM	1884820921	0x705815B9	sub_4FB670	__cuda_sm8x_double_fp_wmma_m8n8k4_store_d_row_f64_global	wmma-fp64	sm8x	store_d: laneid->elem gather, st.global.b32 series (f64); store_d/load call *_update_ptr for base
NUM	1862407583	0x6F02159F	sub_4FBA20	__cuda_sm8x_double_fp_wmma_m8n8k4_store_d_col_f64_global	wmma-fp64	sm8x	store_d: laneid->elem gather, st.global.b32 series (f64); store_d/load call *_update_ptr for base
NUM	3770356457	0xE0BB12E9	sub_4FBDD0	__cuda_sm8x_double_fp_wmma_m8n8k4_store_d_row_f64	wmma-fp64	sm8x	store_d: laneid->elem gather, st.generic.b32 series (f64); store_d/load call *_update_ptr for base
NUM	3759870671	0xE01B12CF	sub_4FC180	__cuda_sm8x_double_fp_wmma_m8n8k4_store_d_col_f64	wmma-fp64	sm8x	store_d: laneid->elem gather, st.generic.b32 series (f64); store_d/load call *_update_ptr for base
NUM	1887704511	0x708415BF	sub_4FC530	__cuda_sm8x_double_fp_wmma_m8n8k4_store_d_row_f64_shared	wmma-fp64	sm8x	store_d: laneid->elem gather, st.shared.b32 series (f64); store_d/load call *_update_ptr for base
NUM	1865291173	0x6F2E15A5	sub_4FC8E0	__cuda_sm8x_double_fp_wmma_m8n8k4_store_d_col_f64_shared	wmma-fp64	sm8x	store_d: laneid->elem gather, st.shared.b32 series (f64); store_d/load call *_update_ptr for base
NUM	1944652170	0x73E9098A	sub_542E20	__cuda_sm70_wmma_swizzle	wmma-convert	sm70	in-register fragment reorder (swizzle)
NUM	597299025	0x239A0F51	sub_5748B0	__cuda_sm70_wmma_downconvert_satfinite	wmma-convert	sm70	cvt.rz.f16.f32 x8 src -> pack mov.b32 {x,y} x4 (fragment downconvert)
NUM	2637630251	0x9D370B2B	sub_575100	__cuda_sm70_wmma_downconvert	wmma-convert	sm70	cvt.rz.f16.f32 x8 src -> pack mov.b32 {x,y} x4 (fragment downconvert)
NUM	2351893152	0x8C2F0AA0	sub_576A80	__cuda_sm7x_wmma_upconvert	wmma-convert	sm7x	unpack b32 -> cvt.f32.f16 (fragment upconvert)
NUM	2267286071	0x87240A37	sub_51B500	__cuda_sm10x_get_warp_rank	vote/ballot	sm10x	sm72 warp-size/rank query
NUM	3536260243	0xD2C70C93	sub_583F50	__cuda_sm10x_tcgen05_alloc_one_sm	tcgen05	sm10x	TMEM alloc subroutine: phase-check, ocg_findandset spin, OR mask into SMEM, write granted col
NUM	3543796907	0xD33A0CAB	sub_5A4C40	__cuda_sm10x_tcgen05_alloc_two_sm	tcgen05	sm10x	TMEM alloc subroutine, 2-SM: cluster-pair coord via mbarrier mapa.shared::cluster
NUM	263656552	0x0FB71468	sub_52E6E0	__cuda_sm10x_tcgen05_guardrails_check_phase_validity	tcgen05	sm10x	TMEM guardrail check (bounds/cols/granularity/datapath) -> trap on fail
NUM	1337398693	0x4FB715A5	sub_57A130	__cuda_sm10x_tcgen05_guardrails_check_column_allocation	tcgen05	sm10x	TMEM guardrail check (bounds/cols/granularity/datapath) -> trap on fail
NUM	1319900574	0x4EAC159E	sub_568430	__cuda_sm10x_tcgen05_guardrails_check_datapath_validity	tcgen05	sm10x	TMEM guardrail check (bounds/cols/granularity/datapath) -> trap on fail
NUM	626988249	0x255F14D9	sub_56D000	__cuda_sm10x_tcgen05_guardrails_check_physical_bounds	tcgen05	sm10x	TMEM guardrail check (bounds/cols/granularity/datapath) -> trap on fail
NUM	3246921673	0xC18817C9	sub_5162F0	__cuda_sm10x_tcgen05_guardrails_check_allocation_granularity	tcgen05	sm10x	TMEM guardrail check (bounds/cols/granularity/datapath) -> trap on fail
NUM	1681331703	0x643715F7	sub_57CA50	__cuda_sm10x_tcgen05_guardrails_check_datapath_alignment	tcgen05	sm10x	TMEM guardrail check (bounds/cols/granularity/datapath) -> trap on fail
