# Instruction legality / validation table @ VA 0x22FEE00..0x2339E00 (241664 B = 60416 u32)
# Flat sparse view: every NON-ZERO u32 with its index/VA and value-class.
# Layout is a packed record table (dominant stride 24 B = 6 u32) but record size varies by region;
# the reliable binary facts are the value-classes below. Records group as {key, handler/ptr}.
# value classes: text_handler_ptr=dedicated (opcode,modifier) validator/encoder fn in .text;
#   rodata_subtable_ptr=pointer into nested dispatch sub-table (0x1CE0000-0x2400000);
#   small_key=(format_id<<8)|minor_opcode (same key as per_sm_handler_dispatch);
#   special_validation_sentinel=0x08000000 (no dedicated handler; run generic validation path).
# value_class_totals={'zero': 41330, 'small_key (fmt<<8|minor)': 9721, 'text_handler_ptr': 8087, 'rodata_subtable_ptr': 918, 'special_validation_sentinel': 259, 'other': 101}
dword_index	va	value_hex	value_class	as_key_fmt	as_key_minor
4464	0x23033C0	0x118D130	text_handler_ptr		
4468	0x23033D0	0x22D8	small_key (fmt<<8|minor)	0x22	0xD8
4470	0x23033D8	0x118D140	text_handler_ptr		
4474	0x23033E8	0x5D9	small_key (fmt<<8|minor)	0x5	0xD9
4476	0x23033F0	0x118D1A0	text_handler_ptr		
4480	0x2303400	0x3DA	small_key (fmt<<8|minor)	0x3	0xDA
4482	0x2303408	0x118D1C0	text_handler_ptr		
4486	0x2303418	0x3DB	small_key (fmt<<8|minor)	0x3	0xDB
4488	0x2303420	0x118D1B0	text_handler_ptr		
4492	0x2303430	0x19DE	small_key (fmt<<8|minor)	0x19	0xDE
4494	0x2303438	0x118D010	text_handler_ptr		
4498	0x2303448	0x19DF	small_key (fmt<<8|minor)	0x19	0xDF
4500	0x2303450	0x118D020	text_handler_ptr		
4504	0x2303460	0x5E0	small_key (fmt<<8|minor)	0x5	0xE0
4506	0x2303468	0x118D000	text_handler_ptr		
4510	0x2303478	0x3E1	small_key (fmt<<8|minor)	0x3	0xE1
4512	0x2303480	0x118D040	text_handler_ptr		
4516	0x2303490	0x3E2	small_key (fmt<<8|minor)	0x3	0xE2
4518	0x2303498	0x118D050	text_handler_ptr		
4522	0x23034A8	0xAE3	small_key (fmt<<8|minor)	0xA	0xE3
4524	0x23034B0	0x118D030	text_handler_ptr		
4528	0x23034C0	0x6E4	small_key (fmt<<8|minor)	0x6	0xE4
4530	0x23034C8	0x118D1D0	text_handler_ptr		
4534	0x23034D8	0x5E5	small_key (fmt<<8|minor)	0x5	0xE5
4536	0x23034E0	0x118D1E0	text_handler_ptr		
4540	0x23034F0	0x3E6	small_key (fmt<<8|minor)	0x3	0xE6
4542	0x23034F8	0x118D200	text_handler_ptr		
4546	0x2303508	0x5E7	small_key (fmt<<8|minor)	0x5	0xE7
4548	0x2303510	0x118D220	text_handler_ptr		
4552	0x2303520	0x3E8	small_key (fmt<<8|minor)	0x3	0xE8
4554	0x2303528	0x118D250	text_handler_ptr		
4558	0x2303538	0xAE9	small_key (fmt<<8|minor)	0xA	0xE9
4560	0x2303540	0x118D260	text_handler_ptr		
4564	0x2303550	0x3EA	small_key (fmt<<8|minor)	0x3	0xEA
4566	0x2303558	0x118D230	text_handler_ptr		
4570	0x2303568	0xAEB	small_key (fmt<<8|minor)	0xA	0xEB
4572	0x2303570	0x118D240	text_handler_ptr		
4576	0x2303580	0x3EC	small_key (fmt<<8|minor)	0x3	0xEC
4578	0x2303588	0x118D0D0	text_handler_ptr		
4582	0x2303598	0x3ED	small_key (fmt<<8|minor)	0x3	0xED
4584	0x23035A0	0x118D0E0	text_handler_ptr		
4588	0x23035B0	0xAEE	small_key (fmt<<8|minor)	0xA	0xEE
4590	0x23035B8	0x118D0C0	text_handler_ptr		
4594	0x23035C8	0x3EF	small_key (fmt<<8|minor)	0x3	0xEF
4596	0x23035D0	0x118D1F0	text_handler_ptr		
4600	0x23035E0	0xAF0	small_key (fmt<<8|minor)	0xA	0xF0
4602	0x23035E8	0x118D210	text_handler_ptr		
4606	0x23035F8	0xBF1	small_key (fmt<<8|minor)	0xB	0xF1
4608	0x2303600	0x118D0B0	text_handler_ptr		
4612	0x2303610	0x22F2	small_key (fmt<<8|minor)	0x22	0xF2
4614	0x2303618	0x118D0A0	text_handler_ptr		
4618	0x2303628	0xBF3	small_key (fmt<<8|minor)	0xB	0xF3
4620	0x2303630	0x118D070	text_handler_ptr		
4624	0x2303640	0x22F4	small_key (fmt<<8|minor)	0x22	0xF4
4626	0x2303648	0x118D060	text_handler_ptr		
4630	0x2303658	0x3F5	small_key (fmt<<8|minor)	0x3	0xF5
4632	0x2303660	0x118D090	text_handler_ptr		
4636	0x2303670	0x22F6	small_key (fmt<<8|minor)	0x22	0xF6
4638	0x2303678	0x118D080	text_handler_ptr		
4642	0x2303688	0x3F7	small_key (fmt<<8|minor)	0x3	0xF7
4644	0x2303690	0x118CFD0	text_handler_ptr		
4648	0x23036A0	0x5F8	small_key (fmt<<8|minor)	0x5	0xF8
4650	0x23036A8	0x118CFC0	text_handler_ptr		
4656	0x23036C0	0x500	small_key (fmt<<8|minor)	0x5	0x0
4658	0x23036C8	0x118D3B0	text_handler_ptr		
4664	0x23036E0	0x1306	small_key (fmt<<8|minor)	0x13	0x6
4666	0x23036E8	0x118EBB0	text_handler_ptr		
4670	0x23036F8	0x1307	small_key (fmt<<8|minor)	0x13	0x7
4672	0x2303700	0x118EBC0	text_handler_ptr		
4676	0x2303710	0x1908	small_key (fmt<<8|minor)	0x19	0x8
4678	0x2303718	0x118EC00	text_handler_ptr		
4682	0x2303728	0x1309	small_key (fmt<<8|minor)	0x13	0x9
4684	0x2303730	0x118EBF0	text_handler_ptr		
4688	0x2303740	0x130A	small_key (fmt<<8|minor)	0x13	0xA
4690	0x2303748	0x118EC10	text_handler_ptr		
4694	0x2303758	0x50C	small_key (fmt<<8|minor)	0x5	0xC
4696	0x2303760	0x118EBD0	text_handler_ptr		
4700	0x2303770	0x50D	small_key (fmt<<8|minor)	0x5	0xD
4702	0x2303778	0x118EBE0	text_handler_ptr		
4706	0x2303788	0x30E	small_key (fmt<<8|minor)	0x3	0xE
4708	0x2303790	0x118EC30	text_handler_ptr		
4712	0x23037A0	0x50F	small_key (fmt<<8|minor)	0x5	0xF
4714	0x23037A8	0x118EC20	text_handler_ptr		
4718	0x23037B8	0x510	small_key (fmt<<8|minor)	0x5	0x10
4720	0x23037C0	0x118EC40	text_handler_ptr		
4724	0x23037D0	0x2311	small_key (fmt<<8|minor)	0x23	0x11
4726	0x23037D8	0x118EC60	text_handler_ptr		
4730	0x23037E8	0x1312	small_key (fmt<<8|minor)	0x13	0x12
4732	0x23037F0	0x118EC50	text_handler_ptr		
4736	0x2303800	0x1313	small_key (fmt<<8|minor)	0x13	0x13
4738	0x2303808	0x118EC70	text_handler_ptr		
4742	0x2303818	0x2314	small_key (fmt<<8|minor)	0x23	0x14
4744	0x2303820	0x118EC90	text_handler_ptr		
4748	0x2303830	0x1315	small_key (fmt<<8|minor)	0x13	0x15
4750	0x2303838	0x118EC80	text_handler_ptr		
4754	0x2303848	0x1316	small_key (fmt<<8|minor)	0x13	0x16
4756	0x2303850	0x118ECA0	text_handler_ptr		
4760	0x2303860	0xA17	small_key (fmt<<8|minor)	0xA	0x17
4762	0x2303868	0x118ECB0	text_handler_ptr		
4766	0x2303878	0x318	small_key (fmt<<8|minor)	0x3	0x18
4768	0x2303880	0x118ECC0	text_handler_ptr		
4772	0x2303890	0xA19	small_key (fmt<<8|minor)	0xA	0x19
4774	0x2303898	0x118ECD0	text_handler_ptr		
4778	0x23038A8	0x31A	small_key (fmt<<8|minor)	0x3	0x1A
4780	0x23038B0	0x118EE40	text_handler_ptr		
4784	0x23038C0	0xA1B	small_key (fmt<<8|minor)	0xA	0x1B
4786	0x23038C8	0x118EE30	text_handler_ptr		
4790	0x23038D8	0xA1C	small_key (fmt<<8|minor)	0xA	0x1C
4792	0x23038E0	0x118ECE0	text_handler_ptr		
4796	0x23038F0	0x31D	small_key (fmt<<8|minor)	0x3	0x1D
4798	0x23038F8	0x118ECF0	text_handler_ptr		
4802	0x2303908	0xA1E	small_key (fmt<<8|minor)	0xA	0x1E
4804	0x2303910	0x118ED00	text_handler_ptr		
4808	0x2303920	0x31F	small_key (fmt<<8|minor)	0x3	0x1F
4810	0x2303928	0x118EE60	text_handler_ptr		
4814	0x2303938	0xA20	small_key (fmt<<8|minor)	0xA	0x20
4816	0x2303940	0x118EE50	text_handler_ptr		
4820	0x2303950	0x521	small_key (fmt<<8|minor)	0x5	0x21
4822	0x2303958	0x118ED10	text_handler_ptr		
4826	0x2303968	0x322	small_key (fmt<<8|minor)	0x3	0x22
4828	0x2303970	0x118ED20	text_handler_ptr		
4832	0x2303980	0x523	small_key (fmt<<8|minor)	0x5	0x23
4834	0x2303988	0x118ED30	text_handler_ptr		
4838	0x2303998	0x324	small_key (fmt<<8|minor)	0x3	0x24
4840	0x23039A0	0x118EE80	text_handler_ptr		
4844	0x23039B0	0x525	small_key (fmt<<8|minor)	0x5	0x25
4846	0x23039B8	0x118EE70	text_handler_ptr		
4850	0x23039C8	0x226	small_key (fmt<<8|minor)	0x2	0x26
4852	0x23039D0	0x118ED40	text_handler_ptr		
4856	0x23039E0	0x327	small_key (fmt<<8|minor)	0x3	0x27
4858	0x23039E8	0x118ED50	text_handler_ptr		
4862	0x23039F8	0x228	small_key (fmt<<8|minor)	0x2	0x28
4864	0x2303A00	0x118ED60	text_handler_ptr		
4868	0x2303A10	0x329	small_key (fmt<<8|minor)	0x3	0x29
4870	0x2303A18	0x118EEA0	text_handler_ptr		
4874	0x2303A28	0x22A	small_key (fmt<<8|minor)	0x2	0x2A
4876	0x2303A30	0x118EE90	text_handler_ptr		
4880	0x2303A40	0x192B	small_key (fmt<<8|minor)	0x19	0x2B
4882	0x2303A48	0x118EDF0	text_handler_ptr		
4886	0x2303A58	0x132C	small_key (fmt<<8|minor)	0x13	0x2C
4888	0x2303A60	0x118EE00	text_handler_ptr		
4892	0x2303A70	0x32D	small_key (fmt<<8|minor)	0x3	0x2D
4894	0x2303A78	0x118EE10	text_handler_ptr		
4898	0x2303A88	0x52E	small_key (fmt<<8|minor)	0x5	0x2E
4900	0x2303A90	0x118EE20	text_handler_ptr		
4904	0x2303AA0	0xA2F	small_key (fmt<<8|minor)	0xA	0x2F
4906	0x2303AA8	0x118ED70	text_handler_ptr		
4910	0x2303AB8	0xA31	small_key (fmt<<8|minor)	0xA	0x31
4912	0x2303AC0	0x118ED80	text_handler_ptr		
4916	0x2303AD0	0xA33	small_key (fmt<<8|minor)	0xA	0x33
4918	0x2303AD8	0x118EEB0	text_handler_ptr		
4922	0x2303AE8	0xA34	small_key (fmt<<8|minor)	0xA	0x34
4924	0x2303AF0	0x118ED90	text_handler_ptr		
4928	0x2303B00	0xA36	small_key (fmt<<8|minor)	0xA	0x36
4930	0x2303B08	0x118EDA0	text_handler_ptr		
4934	0x2303B18	0xA38	small_key (fmt<<8|minor)	0xA	0x38
4936	0x2303B20	0x118EEC0	text_handler_ptr		
4940	0x2303B30	0x539	small_key (fmt<<8|minor)	0x5	0x39
4942	0x2303B38	0x118EDB0	text_handler_ptr		
4946	0x2303B48	0x53B	small_key (fmt<<8|minor)	0x5	0x3B
4948	0x2303B50	0x118EDC0	text_handler_ptr		
4952	0x2303B60	0x53D	small_key (fmt<<8|minor)	0x5	0x3D
4954	0x2303B68	0x118EED0	text_handler_ptr		
4958	0x2303B78	0x23E	small_key (fmt<<8|minor)	0x2	0x3E
4960	0x2303B80	0x118EDD0	text_handler_ptr		
4964	0x2303B90	0x240	small_key (fmt<<8|minor)	0x2	0x40
4966	0x2303B98	0x118EDE0	text_handler_ptr		
4970	0x2303BA8	0x242	small_key (fmt<<8|minor)	0x2	0x42
4972	0x2303BB0	0x118EEE0	text_handler_ptr		
4976	0x2303BC0	0x1903	small_key (fmt<<8|minor)	0x19	0x3
4978	0x2303BC8	0x118E4C0	text_handler_ptr		
4982	0x2303BD8	0x504	small_key (fmt<<8|minor)	0x5	0x4
4984	0x2303BE0	0x118E4B0	text_handler_ptr		
4988	0x2303BF0	0x505	small_key (fmt<<8|minor)	0x5	0x5
4990	0x2303BF8	0x118E4D0	text_handler_ptr		
4994	0x2303C08	0x50A	small_key (fmt<<8|minor)	0x5	0xA
4996	0x2303C10	0x118E490	text_handler_ptr		
5000	0x2303C20	0x50B	small_key (fmt<<8|minor)	0x5	0xB
5002	0x2303C28	0x118E4A0	text_handler_ptr		
5006	0x2303C38	0xD0C	small_key (fmt<<8|minor)	0xD	0xC
5008	0x2303C40	0x118E4F0	text_handler_ptr		
5012	0x2303C50	0x50D	small_key (fmt<<8|minor)	0x5	0xD
5014	0x2303C58	0x118E4E0	text_handler_ptr		
5018	0x2303C68	0x50E	small_key (fmt<<8|minor)	0x5	0xE
5020	0x2303C70	0x118E500	text_handler_ptr		
5024	0x2303C80	0x50F	small_key (fmt<<8|minor)	0x5	0xF
5026	0x2303C88	0x118E510	text_handler_ptr		
5030	0x2303C98	0x310	small_key (fmt<<8|minor)	0x3	0x10
5032	0x2303CA0	0x118E520	text_handler_ptr		
5036	0x2303CB0	0x511	small_key (fmt<<8|minor)	0x5	0x11
5038	0x2303CB8	0x118E530	text_handler_ptr		
5042	0x2303CC8	0x512	small_key (fmt<<8|minor)	0x5	0x12
5044	0x2303CD0	0x118E540	text_handler_ptr		
5048	0x2303CE0	0x313	small_key (fmt<<8|minor)	0x3	0x13
5050	0x2303CE8	0x118E550	text_handler_ptr		
5054	0x2303CF8	0x514	small_key (fmt<<8|minor)	0x5	0x14
5056	0x2303D00	0x118E560	text_handler_ptr		
5060	0x2303D10	0x315	small_key (fmt<<8|minor)	0x3	0x15
5062	0x2303D18	0x118E5D0	text_handler_ptr		
5066	0x2303D28	0x516	small_key (fmt<<8|minor)	0x5	0x16
5068	0x2303D30	0x118E5C0	text_handler_ptr		
5072	0x2303D40	0x217	small_key (fmt<<8|minor)	0x2	0x17
5074	0x2303D48	0x118E570	text_handler_ptr		
5078	0x2303D58	0x318	small_key (fmt<<8|minor)	0x3	0x18
5080	0x2303D60	0x118E580	text_handler_ptr		
5084	0x2303D70	0x219	small_key (fmt<<8|minor)	0x2	0x19
5086	0x2303D78	0x118E590	text_handler_ptr		
5090	0x2303D88	0x31A	small_key (fmt<<8|minor)	0x3	0x1A
5092	0x2303D90	0x118E5F0	text_handler_ptr		
5096	0x2303DA0	0x21B	small_key (fmt<<8|minor)	0x2	0x1B
5098	0x2303DA8	0x118E5E0	text_handler_ptr		
5102	0x2303DB8	0x191C	small_key (fmt<<8|minor)	0x19	0x1C
5104	0x2303DC0	0x118E5B0	text_handler_ptr		
5108	0x2303DD0	0x51D	small_key (fmt<<8|minor)	0x5	0x1D
5110	0x2303DD8	0x118E5A0	text_handler_ptr		
5114	0x2303DE8	0x31E	small_key (fmt<<8|minor)	0x3	0x1E
5116	0x2303DF0	0x118E610	text_handler_ptr		
5120	0x2303E00	0x21F	small_key (fmt<<8|minor)	0x2	0x1F
5122	0x2303E08	0x118E600	text_handler_ptr		
5128	0x2303E20	0x600	small_key (fmt<<8|minor)	0x6	0x0
5130	0x2303E28	0x118C170	text_handler_ptr		
5134	0x2303E38	0x601	small_key (fmt<<8|minor)	0x6	0x1
5136	0x2303E40	0x118C190	text_handler_ptr		
5140	0x2303E50	0x502	small_key (fmt<<8|minor)	0x5	0x2
5142	0x2303E58	0x118C1D0	text_handler_ptr		
5146	0x2303E68	0x60A	small_key (fmt<<8|minor)	0x6	0xA
5148	0x2303E70	0x118C180	text_handler_ptr		
5152	0x2303E80	0x60B	small_key (fmt<<8|minor)	0x6	0xB
5154	0x2303E88	0x118C160	text_handler_ptr		
5158	0x2303E98	0x60C	small_key (fmt<<8|minor)	0x6	0xC
5160	0x2303EA0	0x118C1A0	text_handler_ptr		
5164	0x2303EB0	0x60D	small_key (fmt<<8|minor)	0x6	0xD
5166	0x2303EB8	0x118C1B0	text_handler_ptr		
5170	0x2303EC8	0x50E	small_key (fmt<<8|minor)	0x5	0xE
5172	0x2303ED0	0x118C1C0	text_handler_ptr		
5176	0x2303EE0	0x50F	small_key (fmt<<8|minor)	0x5	0xF
5178	0x2303EE8	0x118C1E0	text_handler_ptr		
5184	0x2303F00	0x1300	small_key (fmt<<8|minor)	0x13	0x0
5186	0x2303F08	0x118D490	text_handler_ptr		
5190	0x2303F18	0x1301	small_key (fmt<<8|minor)	0x13	0x1
5192	0x2303F20	0x118D4A0	text_handler_ptr		
5196	0x2303F30	0x1302	small_key (fmt<<8|minor)	0x13	0x2
5198	0x2303F38	0x118D480	text_handler_ptr		
5202	0x2303F48	0x1903	small_key (fmt<<8|minor)	0x19	0x3
5204	0x2303F50	0x118D430	text_handler_ptr		
5208	0x2303F60	0x1904	small_key (fmt<<8|minor)	0x19	0x4
5210	0x2303F68	0x118D460	text_handler_ptr		
5214	0x2303F78	0x1305	small_key (fmt<<8|minor)	0x13	0x5
5216	0x2303F80	0x118D450	text_handler_ptr		
5220	0x2303F90	0x1306	small_key (fmt<<8|minor)	0x13	0x6
5222	0x2303F98	0x118D470	text_handler_ptr		
5226	0x2303FA8	0x1307	small_key (fmt<<8|minor)	0x13	0x7
5228	0x2303FB0	0x118D440	text_handler_ptr		
5232	0x2303FC0	0xA0F	small_key (fmt<<8|minor)	0xA	0xF
5234	0x2303FC8	0x118D410	text_handler_ptr		
5238	0x2303FD8	0xA10	small_key (fmt<<8|minor)	0xA	0x10
5240	0x2303FE0	0x118D420	text_handler_ptr		
5244	0x2303FF0	0xA11	small_key (fmt<<8|minor)	0xA	0x11
5246	0x2303FF8	0x118D400	text_handler_ptr		
5250	0x2304008	0xD12	small_key (fmt<<8|minor)	0xD	0x12
5252	0x2304010	0x118D550	text_handler_ptr		
5256	0x2304020	0xD13	small_key (fmt<<8|minor)	0xD	0x13
5258	0x2304028	0x118D580	text_handler_ptr		
5262	0x2304038	0x1314	small_key (fmt<<8|minor)	0x13	0x14
5264	0x2304040	0x118D570	text_handler_ptr		
5268	0x2304050	0x1315	small_key (fmt<<8|minor)	0x13	0x15
5270	0x2304058	0x118D590	text_handler_ptr		
5274	0x2304068	0x1316	small_key (fmt<<8|minor)	0x13	0x16
5276	0x2304070	0x118D560	text_handler_ptr		
5280	0x2304080	0xD17	small_key (fmt<<8|minor)	0xD	0x17
5282	0x2304088	0x118D5A0	text_handler_ptr		
5286	0x2304098	0xD18	small_key (fmt<<8|minor)	0xD	0x18
5288	0x23040A0	0x118D5D0	text_handler_ptr		
5292	0x23040B0	0x1319	small_key (fmt<<8|minor)	0x13	0x19
5294	0x23040B8	0x118D5C0	text_handler_ptr		
5298	0x23040C8	0x131A	small_key (fmt<<8|minor)	0x13	0x1A
5300	0x23040D0	0x118D5E0	text_handler_ptr		
5304	0x23040E0	0x131B	small_key (fmt<<8|minor)	0x13	0x1B
5306	0x23040E8	0x118D5B0	text_handler_ptr		
5310	0x23040F8	0x231C	small_key (fmt<<8|minor)	0x23	0x1C
5312	0x2304100	0x118D500	text_handler_ptr		
5316	0x2304110	0x231D	small_key (fmt<<8|minor)	0x23	0x1D
5318	0x2304118	0x118D530	text_handler_ptr		
5322	0x2304128	0x131E	small_key (fmt<<8|minor)	0x13	0x1E
5324	0x2304130	0x118D520	text_handler_ptr		
5328	0x2304140	0x131F	small_key (fmt<<8|minor)	0x13	0x1F
5330	0x2304148	0x118D540	text_handler_ptr		
5334	0x2304158	0x1320	small_key (fmt<<8|minor)	0x13	0x20
5336	0x2304160	0x118D510	text_handler_ptr		
5340	0x2304170	0x2321	small_key (fmt<<8|minor)	0x23	0x21
5342	0x2304178	0x118D4B0	text_handler_ptr		
5346	0x2304188	0x2322	small_key (fmt<<8|minor)	0x23	0x22
5348	0x2304190	0x118D4E0	text_handler_ptr		
5352	0x23041A0	0x1323	small_key (fmt<<8|minor)	0x13	0x23
5354	0x23041A8	0x118D4D0	text_handler_ptr		
5358	0x23041B8	0x1324	small_key (fmt<<8|minor)	0x13	0x24
5360	0x23041C0	0x118D4F0	text_handler_ptr		
5364	0x23041D0	0x1325	small_key (fmt<<8|minor)	0x13	0x25
5366	0x23041D8	0x118D4C0	text_handler_ptr		
5370	0x23041E8	0x132B	small_key (fmt<<8|minor)	0x13	0x2B
5372	0x23041F0	0x118D620	text_handler_ptr		
5376	0x2304200	0x192C	small_key (fmt<<8|minor)	0x19	0x2C
5378	0x2304208	0x118D5F0	text_handler_ptr		
5382	0x2304218	0x192D	small_key (fmt<<8|minor)	0x19	0x2D
5384	0x2304220	0x118D610	text_handler_ptr		
5388	0x2304230	0x132E	small_key (fmt<<8|minor)	0x13	0x2E
5390	0x2304238	0x118D600	text_handler_ptr		
5400	0x2304260	0xA01	small_key (fmt<<8|minor)	0xA	0x1
5402	0x2304268	0x118BCD0	text_handler_ptr		
5406	0x2304278	0x206	small_key (fmt<<8|minor)	0x2	0x6
5408	0x2304280	0x118BCC0	text_handler_ptr		
5412	0x2304290	0x307	small_key (fmt<<8|minor)	0x3	0x7
5414	0x2304298	0x118BB40	text_handler_ptr		
5418	0x23042A8	0x508	small_key (fmt<<8|minor)	0x5	0x8
5420	0x23042B0	0x118BB30	text_handler_ptr		
5424	0x23042C0	0x509	small_key (fmt<<8|minor)	0x5	0x9
5426	0x23042C8	0x118BB50	text_handler_ptr		
5430	0x23042D8	0x50A	small_key (fmt<<8|minor)	0x5	0xA
5432	0x23042E0	0x118BB60	text_handler_ptr		
5436	0x23042F0	0x50B	small_key (fmt<<8|minor)	0x5	0xB
5438	0x23042F8	0x118BB70	text_handler_ptr		
5442	0x2304308	0x510	small_key (fmt<<8|minor)	0x5	0x10
5444	0x2304310	0x118BB10	text_handler_ptr		
5448	0x2304320	0x511	small_key (fmt<<8|minor)	0x5	0x11
5450	0x2304328	0x118BB20	text_handler_ptr		
5454	0x2304338	0xD12	small_key (fmt<<8|minor)	0xD	0x12
5456	0x2304340	0x118BB90	text_handler_ptr		
5460	0x2304350	0x513	small_key (fmt<<8|minor)	0x5	0x13
5462	0x2304358	0x118BB80	text_handler_ptr		
5466	0x2304368	0x514	small_key (fmt<<8|minor)	0x5	0x14
5468	0x2304370	0x118BBA0	text_handler_ptr		
5472	0x2304380	0xA18	small_key (fmt<<8|minor)	0xA	0x18
5474	0x2304388	0x118BC20	text_handler_ptr		
5478	0x2304398	0x319	small_key (fmt<<8|minor)	0x3	0x19
5480	0x23043A0	0x118BC40	text_handler_ptr		
5484	0x23043B0	0xA1A	small_key (fmt<<8|minor)	0xA	0x1A
5486	0x23043B8	0x118BC30	text_handler_ptr		
5490	0x23043C8	0x31B	small_key (fmt<<8|minor)	0x3	0x1B
5492	0x23043D0	0x118BCB0	text_handler_ptr		
5496	0x23043E0	0xA1C	small_key (fmt<<8|minor)	0xA	0x1C
5498	0x23043E8	0x118BCA0	text_handler_ptr		
5502	0x23043F8	0x220	small_key (fmt<<8|minor)	0x2	0x20
5504	0x2304400	0x118BBF0	text_handler_ptr		
5508	0x2304410	0x321	small_key (fmt<<8|minor)	0x3	0x21
5510	0x2304418	0x118BC10	text_handler_ptr		
5514	0x2304428	0x222	small_key (fmt<<8|minor)	0x2	0x22
5516	0x2304430	0x118BC00	text_handler_ptr		
5520	0x2304440	0x323	small_key (fmt<<8|minor)	0x3	0x23
5522	0x2304448	0x118BC90	text_handler_ptr		
5526	0x2304458	0x224	small_key (fmt<<8|minor)	0x2	0x24
5528	0x2304460	0x118BC80	text_handler_ptr		
5532	0x2304470	0xA25	small_key (fmt<<8|minor)	0xA	0x25
5534	0x2304478	0x118BBD0	text_handler_ptr		
5538	0x2304488	0xA27	small_key (fmt<<8|minor)	0xA	0x27
5540	0x2304490	0x118BBE0	text_handler_ptr		
5544	0x23044A0	0x228	small_key (fmt<<8|minor)	0x2	0x28
5546	0x23044A8	0x118BBB0	text_handler_ptr		
5550	0x23044B8	0x22A	small_key (fmt<<8|minor)	0x2	0x2A
5552	0x23044C0	0x118BBC0	text_handler_ptr		
5556	0x23044D0	0x32B	small_key (fmt<<8|minor)	0x3	0x2B
5558	0x23044D8	0x118BC50	text_handler_ptr		
5562	0x23044E8	0x52C	small_key (fmt<<8|minor)	0x5	0x2C
5564	0x23044F0	0x118BC60	text_handler_ptr		
5568	0x2304500	0x52D	small_key (fmt<<8|minor)	0x5	0x2D
5570	0x2304508	0x118BC70	text_handler_ptr		
5576	0x2304520	0x500	small_key (fmt<<8|minor)	0x5	0x0
5578	0x2304528	0x118E400	text_handler_ptr		
5582	0x2304538	0x501	small_key (fmt<<8|minor)	0x5	0x1
5584	0x2304540	0x118E3F0	text_handler_ptr		
5588	0x2304550	0x304	small_key (fmt<<8|minor)	0x3	0x4
5590	0x2304558	0x118E3D0	text_handler_ptr		
5594	0x2304568	0x305	small_key (fmt<<8|minor)	0x3	0x5
5596	0x2304570	0x118E450	text_handler_ptr		
5600	0x2304580	0x308	small_key (fmt<<8|minor)	0x3	0x8
5602	0x2304588	0x118E3E0	text_handler_ptr		
5606	0x2304598	0x309	small_key (fmt<<8|minor)	0x3	0x9
5608	0x23045A0	0x118E460	text_handler_ptr		
5612	0x23045B0	0x50A	small_key (fmt<<8|minor)	0x5	0xA
5614	0x23045B8	0x118E470	text_handler_ptr		
5618	0x23045C8	0x50B	small_key (fmt<<8|minor)	0x5	0xB
5620	0x23045D0	0x118E370	text_handler_ptr		
5624	0x23045E0	0x60C	small_key (fmt<<8|minor)	0x6	0xC
5626	0x23045E8	0x118E380	text_handler_ptr		
5630	0x23045F8	0x50D	small_key (fmt<<8|minor)	0x5	0xD
5632	0x2304600	0x118E390	text_handler_ptr		
5636	0x2304610	0x60E	small_key (fmt<<8|minor)	0x6	0xE
5638	0x2304618	0x118E420	text_handler_ptr		
5642	0x2304628	0x50F	small_key (fmt<<8|minor)	0x5	0xF
5644	0x2304630	0x118E410	text_handler_ptr		
5648	0x2304640	0x510	small_key (fmt<<8|minor)	0x5	0x10
5650	0x2304648	0x118E3A0	text_handler_ptr		
5654	0x2304658	0x711	small_key (fmt<<8|minor)	0x7	0x11
5656	0x2304660	0x118E3C0	text_handler_ptr		
5660	0x2304670	0x512	small_key (fmt<<8|minor)	0x5	0x12
5662	0x2304678	0x118E3B0	text_handler_ptr		
5666	0x2304688	0x713	small_key (fmt<<8|minor)	0x7	0x13
5668	0x2304690	0x118E440	text_handler_ptr		
5672	0x23046A0	0x514	small_key (fmt<<8|minor)	0x5	0x14
5674	0x23046A8	0x118E430	text_handler_ptr		
5680	0x23046C0	0x700	small_key (fmt<<8|minor)	0x7	0x0
5682	0x23046C8	0x118C200	text_handler_ptr		
5686	0x23046D8	0x701	small_key (fmt<<8|minor)	0x7	0x1
5688	0x23046E0	0x118C1F0	text_handler_ptr		
5692	0x23046F0	0x702	small_key (fmt<<8|minor)	0x7	0x2
5694	0x23046F8	0x118C210	text_handler_ptr		
5698	0x2304708	0x503	small_key (fmt<<8|minor)	0x5	0x3
5700	0x2304710	0x118C250	text_handler_ptr		
5704	0x2304720	0x704	small_key (fmt<<8|minor)	0x7	0x4
5706	0x2304728	0x118C230	text_handler_ptr		
5710	0x2304738	0x705	small_key (fmt<<8|minor)	0x7	0x5
5712	0x2304740	0x118C220	text_handler_ptr		
5716	0x2304750	0x506	small_key (fmt<<8|minor)	0x5	0x6
5718	0x2304758	0x118C260	text_handler_ptr		
5722	0x2304768	0x707	small_key (fmt<<8|minor)	0x7	0x7
5724	0x2304770	0x118C240	text_handler_ptr		
5728	0x2304780	0x500	small_key (fmt<<8|minor)	0x5	0x0
5730	0x2304788	0x118C300	text_handler_ptr		
5734	0x2304798	0x501	small_key (fmt<<8|minor)	0x5	0x1
5736	0x23047A0	0x118C320	text_handler_ptr		
5740	0x23047B0	0x502	small_key (fmt<<8|minor)	0x5	0x2
